,Unnamed: 0,patrimonio,fecha_cierre,id
0,0,10.00441637272188,2022-03-31,33092
1,1,10.971800827073457,2022-03-31,232
2,2,8.03008116457577,2022-03-31,4617
3,3,6.23618170562691,2022-03-31,8910
4,4,5.309291925176063,2022-03-31,4084
5,5,8.737677851008701,2022-03-31,21457
6,6,8.980912352192124,2022-03-31,17124
7,7,11.698239165833035,2022-03-31,34156
8,8,5.338840116299042,2022-03-31,15570
9,9,10.420290735047018,2022-03-31,1148
10,10,7.730712436280128,2022-03-31,28702
11,11,14.805164565838789,2022-03-31,16487
12,12,12.077383544351708,2022-03-31,327
13,13,9.81293682853178,2022-03-31,34725
14,14,10.579775308326989,2022-03-31,11426
15,15,8.549979207780371,2022-03-31,18824
16,16,2.152110979639211,2022-03-31,245
17,17,8.968100388950983,2022-03-31,14134
18,18,10.501438854259144,2022-03-31,29329
19,19,5.943366143616951,2022-03-31,14268
20,20,8.31425610741248,2022-03-31,20542
21,21,10.063591575994092,2022-03-31,25964
22,22,10.08773188461235,2022-03-31,7631
23,23,8.924236786391583,2022-03-31,24029
24,24,10.989772222221188,2022-03-31,10059
25,25,7.130553170562904,2022-03-31,16288
26,26,8.006700845440367,2022-03-31,36526
27,27,7.313239720236748,2022-03-31,20291
28,28,5.101109557257547,2022-03-31,17229
29,29,10.707814302671611,2022-03-31,1432
30,30,10.82318547334414,2022-03-31,24359
31,31,11.918397239722838,2022-03-31,248
32,32,10.662429116168196,2022-03-31,19621
33,33,11.519992961277774,2022-03-31,33583
34,34,10.22583482126282,2022-03-31,20014
35,35,13.212690016335069,2022-03-31,34140
36,36,8.261380001723264,2022-03-31,25471
37,37,10.21967723171311,2022-03-31,25123
38,38,7.072372645719622,2022-03-31,17291
39,39,8.645118398709087,2022-03-31,3297
40,40,9.589173920617476,2022-03-31,4290
41,41,12.843333785381231,2022-03-31,31084
42,42,11.000358382244414,2022-03-31,26452
43,43,11.401947076350895,2022-03-31,11011
44,44,11.861594446969024,2022-03-31,16067
45,45,11.95808367412612,2022-03-31,31318
46,46,8.412970694635886,2022-03-31,14531
47,47,7.143517716199043,2022-03-31,5517
48,48,10.361996428259236,2022-03-31,6248
49,49,10.114695436319884,2022-03-31,1768
50,50,7.698768914743205,2022-03-31,31289
51,51,5.660801902081735,2022-03-31,31056
52,52,9.004386969779357,2022-03-31,21762
53,53,11.52874929282162,2022-03-31,33313
54,54,10.801841907025908,2022-03-31,6407
55,55,14.404914154699483,2022-03-31,34186
56,56,13.48096531449859,2022-03-31,31367
57,57,9.493584737355262,2022-03-31,5452
58,58,12.090906319338949,2022-03-31,3589
59,59,10.697529720607672,2022-03-31,35784
60,60,12.690866118629884,2022-03-31,10725
61,61,5.23091223393636,2022-03-31,5383
62,62,10.97602898924067,2022-03-31,18639
63,63,12.920320657976498,2022-03-31,5698
64,64,11.002116507732016,2022-03-31,30976
65,65,13.983137813574354,2022-03-31,35277
66,66,12.252350043774484,2022-03-31,6985
67,67,3.9851433471783366,2022-03-31,12352
68,68,7.646096642103155,2022-03-31,22031
69,69,8.31169405778544,2022-03-31,27613
70,70,11.826733513524204,2022-03-31,12406
71,71,8.00986079256281,2022-03-31,36994
72,72,11.355320964916665,2022-03-31,13768
73,73,8.41409810772854,2022-03-31,1780
74,74,3.45106632881529,2022-03-31,27404
75,75,10.749612332276056,2022-03-31,7719
76,76,11.666283617344838,2022-03-31,14322
77,77,11.732177076502582,2022-03-31,15447
78,78,8.860050996827916,2022-03-31,29922
79,79,6.655067050326626,2022-03-31,34719
80,80,8.589978489221778,2022-03-31,25479
81,81,11.336667154730026,2022-03-31,4913
82,82,13.319053207085986,2022-03-31,31299
83,83,13.053435645224338,2022-03-31,10235
84,84,5.260412986647872,2022-03-31,2080
85,85,1.8333811439188743,2022-03-31,33576
