,Unnamed: 0,patrimonio,fecha_cierre,id
0,0,11.153782712352111,2022-08-31,35241
1,1,10.965966151540416,2022-08-31,34019
2,2,9.76527215104987,2022-08-31,657
3,3,13.369517364031088,2022-08-31,10723
4,4,11.986509595314722,2022-08-31,1393
5,5,10.358025044985864,2022-08-31,1793
6,6,7.421841622817572,2022-08-31,21687
7,7,6.043447228813481,2022-08-31,3195
8,8,8.737575493989576,2022-08-31,7944
9,9,7.767956813435981,2022-08-31,25113
10,10,8.11349289411298,2022-08-31,19266
11,11,4.015048797739253,2022-08-31,12352
12,12,12.00553193939682,2022-08-31,10691
13,13,6.861543787177443,2022-08-31,12487
14,14,5.825747833674209,2022-08-31,11761
15,15,8.808371081371536,2022-08-31,21708
16,16,8.34190365193185,2022-08-31,27613
17,17,11.435583688163472,2022-08-31,14665
18,18,9.937461019575837,2022-08-31,7524
19,19,7.782583394515023,2022-08-31,3162
20,20,10.850313153832555,2022-08-31,24359
21,21,10.758246927884151,2022-08-31,509
22,22,14.05499556302995,2022-08-31,15491
23,23,10.23004472553942,2022-08-31,14329
24,24,9.326186599897444,2022-08-31,34121
25,25,13.831097327408946,2022-08-31,10193
26,26,10.667316098274894,2022-08-31,16243
27,27,12.065603234708218,2022-08-31,32719
28,28,7.949704442899111,2022-08-31,349
29,29,5.352109286768561,2022-08-31,17116
30,30,7.875069868949144,2022-08-31,7859
31,31,9.604671459613623,2022-08-31,33996
32,32,8.730533325884888,2022-08-31,21706
33,33,5.906775017996729,2022-08-31,12491
34,34,7.654705277439814,2022-08-31,26210
35,35,10.160877658672256,2022-08-31,28061
36,36,10.14285155811301,2022-08-31,14867
37,37,10.587645450288257,2022-08-31,25905
38,38,9.705513999845442,2022-08-31,19726
39,39,13.372830948547374,2022-08-31,5698
40,40,7.882161322279238,2022-08-31,24674
41,41,10.430071194004842,2022-08-31,29335
42,42,12.869758422180205,2022-08-31,31084
43,43,8.30290035669999,2022-08-31,17683
44,44,11.621881900551443,2022-08-31,34249
45,45,7.369221946847344,2022-08-31,3301
46,46,14.6577299534893,2022-08-31,19567
47,47,13.673474557741942,2022-08-31,1461
48,48,12.634465436713404,2022-08-31,10942
49,49,6.883529315744018,2022-08-31,29265
50,50,12.11507231946934,2022-08-31,24497
51,51,11.025883048541054,2022-08-31,1509
52,52,5.936015260113592,2022-08-31,6356
53,53,9.890986134425196,2022-08-31,34626
54,54,11.895582488316128,2022-08-31,10122
55,55,10.80496915698351,2022-08-31,33318
56,56,11.929635069438335,2022-08-31,14702
57,57,9.584185736895558,2022-08-31,23513
58,58,12.099726049410329,2022-08-31,10648
59,59,6.079280808424632,2022-08-31,35637
60,60,9.234960911725468,2022-08-31,197
61,61,8.329459311992517,2022-08-31,19911
62,62,11.428075387053836,2022-08-31,15797
63,63,7.988485973986836,2022-08-31,11791
64,64,12.766676008509934,2022-08-31,35343
65,65,7.716719118702347,2022-08-31,23959
66,66,11.868248797894186,2022-08-31,20495
67,67,6.155140283496584,2022-08-31,5231
68,68,9.973306715883249,2022-08-31,3017
69,69,9.377983644572506,2022-08-31,2325
70,70,11.88906092835959,2022-08-31,14426
71,71,7.3509239242729185,2022-08-31,757
72,72,7.723286865969444,2022-08-31,24142
73,73,7.69118228100965,2022-08-31,10360
74,74,9.349908643424426,2022-08-31,2084
75,75,9.435068906540552,2022-08-31,12064
76,76,6.970916915148499,2022-08-31,6937
77,77,12.28521994561519,2022-08-31,20115
78,78,11.436844537064804,2022-08-31,27464
79,79,12.694682981392225,2022-08-31,25316
80,80,7.44642464287807,2022-08-31,26164
81,81,8.208072546238974,2022-08-31,35895
82,82,5.016345625741179,2022-08-31,7965
83,83,10.828919024663106,2022-08-31,6407
84,84,12.58417286401656,2022-08-31,17248
85,85,13.879975586810728,2022-08-31,19295
86,86,14.454101027094849,2022-08-31,34186
87,87,12.117951014381882,2022-08-31,32872
88,88,13.989029445043508,2022-08-31,32375
89,89,13.274931128151566,2022-08-31,1092
90,90,10.136140665103609,2022-08-31,2117
91,91,15.038251594696176,2022-08-31,24207
92,92,7.765537698077309,2022-08-31,15774
93,93,9.56991775974674,2022-08-31,2639
94,94,7.3000155861898115,2022-08-31,21203
95,95,12.700623713902294,2022-08-31,2793
96,96,9.726072041395202,2022-08-31,2560
97,97,9.83668241122143,2022-08-31,3551
98,98,9.085462175087857,2022-08-31,8076
99,99,10.887418428039988,2022-08-31,4595
100,100,8.043235193952079,2022-08-31,9225
101,101,10.604192426646383,2022-08-31,21746
102,102,8.88182158267355,2022-08-31,25133
103,103,7.51044423991876,2022-08-31,23110
104,104,6.788053528769695,2022-08-31,28455
105,105,8.100037918821739,2022-08-31,1073
106,106,12.501075308205165,2022-08-31,19626
107,107,12.234473675870662,2022-08-31,29766
108,108,12.414788585593229,2022-08-31,4909
109,109,8.554341373745077,2022-08-31,24964
110,110,10.482397771430954,2022-08-31,19188
111,111,7.28815075343642,2022-08-31,33793
112,112,8.723133288256147,2022-08-31,17104
113,113,12.711865846872993,2022-08-31,10167
114,114,8.359947393315005,2022-08-31,36737
115,115,5.204978741950866,2022-08-31,11271
116,116,8.39823599169895,2022-08-31,7676
117,117,12.190923546583774,2022-08-31,9838
118,118,11.425171608629192,2022-08-31,29215
119,119,8.754010193568918,2022-08-31,30960
120,120,7.620485945181424,2022-08-31,176
121,121,7.061604484799243,2022-08-31,5573
122,122,12.078076232888897,2022-08-31,20374
123,123,10.57060869950743,2022-08-31,7525
124,124,9.593569550708448,2022-08-31,15123
125,125,9.113741692412464,2022-08-31,18700
126,126,8.343997942893761,2022-08-31,21574
127,127,8.340471287262536,2022-08-31,30493
128,128,3.264155071066961,2022-08-31,14267
129,129,8.31316428569502,2022-08-31,14183
130,130,10.972387021769322,2022-08-31,20828
131,131,6.65964898484567,2022-08-31,23853
132,132,9.418743900956578,2022-08-31,11433
133,133,6.920795879534487,2022-08-31,15634
134,134,12.568325926575108,2022-08-31,23736
135,135,12.084212534887287,2022-08-31,673
136,136,12.21081976510735,2022-08-31,28179
137,137,4.268577942166303,2022-08-31,28861
138,138,13.11668422647142,2022-08-31,19477
139,139,10.434533481064802,2022-08-31,33296
140,140,10.279884718577843,2022-08-31,17495
141,141,0.1362776182925478,2022-08-31,7221
142,142,11.744652060351653,2022-08-31,33743
143,143,8.83798498713031,2022-08-31,1584
144,144,13.652073080318525,2022-08-31,20607
145,145,0.0,2022-08-31,16113
146,146,13.028243521483358,2022-08-31,26854
147,147,12.65284361187766,2022-08-31,9709
148,148,10.350692953399632,2022-08-31,11853
149,149,11.51153445796841,2022-08-31,23756
150,150,11.499150397778214,2022-08-31,15231
151,151,10.275838346257386,2022-08-31,34425
152,152,14.682838410974671,2022-08-31,4236
153,153,9.23804775265618,2022-08-31,7526
154,154,9.423009416681111,2022-08-31,23591
155,155,10.218578581558631,2022-08-31,29139
156,156,1.8051691561379728,2022-08-31,35946
157,157,11.38944721013471,2022-08-31,33969
158,158,8.712986100707647,2022-08-31,25479
159,159,10.96646064276345,2022-08-31,14171
160,160,8.778221949106802,2022-08-31,23541
161,161,9.639789679207516,2022-08-31,6266
162,162,10.455326968428038,2022-08-31,1383
163,163,13.104882468752384,2022-08-31,4442
164,164,11.1422357426335,2022-08-31,19880
165,165,13.276834684682257,2022-08-31,17045
166,166,10.13951309358515,2022-08-31,36807
167,167,7.137225971655155,2022-08-31,24950
168,168,12.197601894808283,2022-08-31,16398
169,169,2.273568143923553,2022-08-31,21147
170,170,10.67005822819167,2022-08-31,21582
171,171,5.479600884766319,2022-08-31,27886
172,172,9.741603245152543,2022-08-31,11781
