,Unnamed: 0,patrimonio,fecha_cierre,id
0,0,10.66121254252435,2022-09-30,21746
1,1,11.533288474438672,2022-09-30,2926
2,2,5.903965778635145,2022-09-30,32799
3,3,12.749096915150416,2022-09-30,29417
4,4,10.357186919215724,2022-09-30,16933
5,5,12.733482109851922,2022-09-30,10725
6,6,13.590365912971963,2022-09-30,6379
7,7,10.107331417258276,2022-09-30,7693
8,8,12.988921781890785,2022-09-30,10246
9,9,7.121113509828216,2022-09-30,16424
10,10,13.399870441473736,2022-09-30,5698
11,11,0.2070141693843261,2022-09-30,11623
12,12,16.47223501601213,2022-09-30,24224
13,13,11.719967422586343,2022-09-30,23876
14,14,3.634766398459948,2022-09-30,24172
15,15,12.267004453101409,2022-09-30,10261
16,16,9.607061226960282,2022-09-30,21726
17,17,9.389099612917336,2022-09-30,23400
18,18,13.66652362278672,2022-09-30,1461
19,19,12.682495142197386,2022-09-30,5522
20,20,1.4315067039414386,2022-09-30,10360
21,21,2.415377920469168,2022-09-30,7866
22,22,11.497314098440691,2022-09-30,3229
23,23,8.458396235899773,2022-09-30,33247
24,24,13.639579132443048,2022-09-30,2701
25,25,4.836281906951478,2022-09-30,29704
26,26,11.025495645822836,2022-09-30,8811
27,27,11.944550576816257,2022-09-30,14100
28,28,12.163718582158229,2022-09-30,23805
29,29,6.313754546693547,2022-09-30,28084
30,30,4.304078606626376,2022-09-30,5018
31,31,9.461659176247514,2022-09-30,10752
32,32,12.740612881761258,2022-09-30,20007
33,33,10.060023114840517,2022-09-30,6706
34,34,10.894902547108638,2022-09-30,30601
35,35,11.464657575951383,2022-09-30,29076
36,36,8.046577855115885,2022-09-30,29994
37,37,0.7333289701927772,2022-09-30,20629
38,38,9.56595164041265,2022-09-30,32765
39,39,11.065939289922616,2022-09-30,19228
40,40,12.74602941191019,2022-09-30,17263
41,41,13.309011754993891,2022-09-30,7654
42,42,10.144034777525516,2022-09-30,23197
43,43,10.177210029137033,2022-09-30,4830
44,44,6.410488977369883,2022-09-30,17826
45,45,7.431495745980155,2022-09-30,22551
46,46,5.031548415676463,2022-09-30,4469
47,47,10.417472958926847,2022-09-30,30761
48,48,11.048475590160466,2022-09-30,1735
49,49,10.341717192824897,2022-09-30,34048
50,50,7.584942270615328,2022-09-30,23721
51,51,9.773449992222304,2022-09-30,7026
52,52,11.655126968325634,2022-09-30,4961
53,53,7.051295708657377,2022-09-30,17291
54,54,7.768969146734831,2022-09-30,32385
55,55,9.554088574443076,2022-09-30,20626
56,56,5.550289356365739,2022-09-30,6692
57,57,8.23191090384263,2022-09-30,26831
58,58,10.461797974566364,2022-09-30,25726
59,59,12.490322445718707,2022-09-30,5524
60,60,10.125217825642997,2022-09-30,11284
61,61,5.986311291867182,2022-09-30,6691
62,62,3.605253250046544,2022-09-30,1170
63,63,10.23002117144986,2022-09-30,20335
64,64,9.16573435205375,2022-09-30,21307
65,65,6.147571868605691,2022-09-30,2620
66,66,8.357577103417853,2022-09-30,25146
67,67,13.93491599415022,2022-09-30,15122
68,68,6.65727907072522,2022-09-30,6857
69,69,13.873830570923884,2022-09-30,10193
70,70,11.75508106448864,2022-09-30,10589
71,71,10.98636533387564,2022-09-30,350
72,72,11.757840128371926,2022-09-30,16797
73,73,15.027100935306022,2022-09-30,24207
74,74,10.522580628722226,2022-09-30,21999
75,75,9.65908071893844,2022-09-30,11694
76,76,3.3882134541038607,2022-09-30,35985
77,77,11.064340333269463,2022-09-30,10166
78,78,11.823287719113914,2022-09-30,29542
79,79,12.177740524707245,2022-09-30,28179
80,80,4.604429912052941,2022-09-30,32285
81,81,3.4153961010619684,2022-09-30,19352
82,82,14.899214387115316,2022-09-30,19362
83,83,13.141810878905709,2022-09-30,5905
84,84,11.47269043357008,2022-09-30,7482
85,85,11.69737165479878,2022-09-30,20121
86,86,9.896382471119123,2022-09-30,3517
87,87,13.55889528801396,2022-09-30,29972
88,88,12.399075875994464,2022-09-30,16906
89,89,7.978077826476623,2022-09-30,30395
90,90,1.599791535382295,2022-09-30,23261
91,91,10.133618951871409,2022-09-30,26143
92,92,10.701619704896132,2022-09-30,20973
93,93,11.580732289381334,2022-09-30,26142
94,94,10.987994244388682,2022-09-30,30425
95,95,12.377847211171268,2022-09-30,33532
96,96,11.517692176129891,2022-09-30,15155
97,97,9.44491331820468,2022-09-30,17628
98,98,4.117067757107099,2022-09-30,14839
99,99,11.401358730515764,2022-09-30,23756
100,100,6.873402936060176,2022-09-30,26388
101,101,11.465399318593605,2022-09-30,15978
102,102,2.1510642853528035,2022-09-30,23610
103,103,10.657467427381578,2022-09-30,12822
104,104,6.120051234803966,2022-09-30,9642
105,105,10.308987193381364,2022-09-30,12733
106,106,8.705998847594941,2022-09-30,22052
107,107,12.616459472087564,2022-09-30,9709
108,108,13.458271446341447,2022-09-30,24768
109,109,11.00227610900149,2022-09-30,10281
110,110,11.224978730831966,2022-09-30,31551
111,111,13.02014627382377,2022-09-30,17242
112,112,5.456777319534822,2022-09-30,27886
113,113,12.196207759348503,2022-09-30,9838
114,114,10.258475609881364,2022-09-30,5711
115,115,10.477019460543364,2022-09-30,24058
116,116,5.323273359085011,2022-09-30,32318
117,117,12.640464974597384,2022-09-30,5634
118,118,13.406112818688944,2022-09-30,14954
119,119,6.324070390282438,2022-09-30,9802
120,120,0.1492817027157544,2022-09-30,25298
121,121,7.237771721737163,2022-09-30,18211
122,122,5.314333422056724,2022-09-30,27583
123,123,7.016122569757695,2022-09-30,6016
124,124,8.033483582890335,2022-09-30,31373
125,125,8.210090962516976,2022-09-30,30316
126,126,9.731600110543113,2022-09-30,34345
127,127,7.8591737437977,2022-09-30,34545
128,128,8.36271455781802,2022-09-30,10894
129,129,11.68940751330735,2022-09-30,2263
130,130,8.836864362971513,2022-09-30,10666
131,131,13.972808805285338,2022-09-30,29381
132,132,12.039080413954066,2022-09-30,28567
133,133,8.309368455611692,2022-09-30,19288
134,134,3.0767130026862697,2022-09-30,5812
135,135,10.667946024968332,2022-09-30,33787
136,136,11.365921089375492,2022-09-30,34064
137,137,9.226206437641382,2022-09-30,11671
138,138,4.967776504494244,2022-09-30,30956
139,139,12.98211204748662,2022-09-30,19477
140,140,12.955189987893712,2022-09-30,12856
141,141,10.586077955891485,2022-09-30,16124
142,142,4.743905514619123,2022-09-30,5009
143,143,11.076483164731004,2022-09-30,11100
144,144,8.09718555142152,2022-09-30,25496
145,145,11.478630653219318,2022-09-30,24054
146,146,11.137521494077316,2022-09-30,20693
147,147,7.964482508276727,2022-09-30,29922
148,148,7.83864768563563,2022-09-30,12073
149,149,6.288804209548704,2022-09-30,30886
150,150,10.533397125403548,2022-09-30,12693
151,151,9.903228418963923,2022-09-30,15819
152,152,8.029985131037531,2022-09-30,34666
153,153,9.55869198288269,2022-09-30,15769
154,154,13.1744768197246,2022-09-30,2726
155,155,0.2469694469505166,2022-09-30,12823
156,156,8.760596834001475,2022-09-30,30036
157,157,7.247824609724697,2022-09-30,26402
158,158,10.16132288454614,2022-09-30,4580
159,159,8.029641613574919,2022-09-30,4617
160,160,2.83714677443662,2022-09-30,115
161,161,13.561210967517042,2022-09-30,10078
162,162,7.942702620391437,2022-09-30,20867
163,163,0.692647055518263,2022-09-30,1443
164,164,5.76742371836075,2022-09-30,15628
165,165,4.578127814876208,2022-09-30,10451
166,166,0.4700036292457355,2022-09-30,23916
167,167,9.803374246165284,2022-09-30,29500
168,168,14.1988584394768,2022-09-30,36161
169,169,0.0372957847436968,2022-09-30,14752
170,170,11.428817603243017,2022-09-30,5953
171,171,5.692097807377363,2022-09-30,15907
172,172,11.281837527924004,2022-09-30,36360
173,173,12.27176657080624,2022-09-30,27257
174,174,11.726222926238009,2022-09-30,18806
175,175,13.20147858639468,2022-09-30,10295
176,176,12.777705910598806,2022-09-30,23482
177,177,5.527100982752,2022-09-30,16415
178,178,9.90755920210935,2022-09-30,2989
179,179,12.3033075408806,2022-09-30,20115
180,180,7.841431208719157,2022-09-30,14287
181,181,5.956645333129704,2022-09-30,34218
182,182,12.260315573468391,2022-09-30,30826
183,183,12.707957323902049,2022-09-30,10167
184,184,1.114157500003572,2022-09-30,9010
185,185,4.151228864422812,2022-09-30,20437
186,186,12.67920468868218,2022-09-30,891
187,187,12.429036944779693,2022-09-30,11014
188,188,12.585098209118868,2022-09-30,6864
189,189,7.065534795182521,2022-09-30,10816
190,190,11.081598370070113,2022-09-30,29458
191,191,9.37891698162512,2022-09-30,32855
192,192,7.578404773836311,2022-09-30,4250
193,193,7.389562718346421,2022-09-30,2611
194,194,6.273642751024864,2022-09-30,34644
195,195,3.7942524696936384,2022-09-30,7109
196,196,10.18078108801146,2022-09-30,1940
197,197,10.199012786823936,2022-09-30,20432
198,198,10.25314202050214,2022-09-30,10060
199,199,12.45981980066344,2022-09-30,9277
200,200,10.05865201730973,2022-09-30,10883
201,201,7.516388144115793,2022-09-30,7780
202,202,11.301166302390142,2022-09-30,25684
203,203,10.870637208362654,2022-09-30,33318
204,204,9.706026063170178,2022-09-30,16964
205,205,8.33532233304249,2022-09-30,20561
206,206,13.666574167902242,2022-09-30,9149
207,207,12.084636709901126,2022-09-30,25893
208,208,6.326607328967135,2022-09-30,14312
209,209,13.806579776993445,2022-09-30,23494
210,210,11.867660432581149,2022-09-30,21019
211,211,0.5955343516929449,2022-09-30,8624
212,212,3.518476586713509,2022-09-30,32321
213,213,10.786734523347706,2022-09-30,1409
214,214,10.228577397680375,2022-09-30,15289
215,215,9.366694850226269,2022-09-30,9643
216,216,12.310730350774609,2022-09-30,30145
217,217,10.001552298673134,2022-09-30,19156
218,218,5.787783491722425,2022-09-30,27762
219,219,8.901264406836729,2022-09-30,25201
220,220,7.966200566908059,2022-09-30,25323
221,221,10.78685802814122,2022-09-30,19621
222,222,1.1085626195212777,2022-09-30,13009
223,223,10.909734173732112,2022-09-30,31298
224,224,11.528414035384262,2022-09-30,33838
225,225,6.408324486830019,2022-09-30,2587
226,226,9.83738375365695,2022-09-30,33076
227,227,4.8931497141955225,2022-09-30,22825
228,228,0.490418813988328,2022-09-30,4379
229,229,0.490418813988328,2022-09-30,22425
230,230,10.877637693606678,2022-09-30,4595
231,231,8.265687716315622,2022-09-30,14183
232,232,9.468163494896729,2022-09-30,138
233,233,8.281218927429176,2022-09-30,2307
234,234,13.229023894094526,2022-09-30,5373
235,235,7.008141644039266,2022-09-30,11987
236,236,10.92159129309945,2022-09-30,12266
237,237,10.564338581730608,2022-09-30,3256
238,238,10.219828362098156,2022-09-30,17495
239,239,5.623782821611356,2022-09-30,34516
240,240,7.017447001407484,2022-09-30,25311
241,241,13.67587511806234,2022-09-30,20607
242,242,9.21035707183674,2022-09-30,9728
243,243,11.899547016526803,2022-09-30,33089
244,244,13.264308658039171,2022-09-30,17045
245,245,9.08690854942171,2022-09-30,14134
246,246,10.977023046908858,2022-09-30,36767
247,247,10.21034580610765,2022-09-30,35157
248,248,9.64379440281319,2022-09-30,29308
249,249,5.216049267861056,2022-09-30,29867
250,250,10.388702617778264,2022-09-30,10263
251,251,10.832363714595044,2022-09-30,922
252,252,10.109411656470217,2022-09-30,29907
253,253,3.961650913829963,2022-09-30,26699
254,254,10.598980280148616,2022-09-30,2925
255,255,6.079310575679052,2022-09-30,6417
256,256,8.649096684731392,2022-09-30,5911
257,257,10.7068908905199,2022-09-30,232
258,258,6.489055984063012,2022-09-30,19208
259,259,11.758879546673588,2022-09-30,35580
260,260,11.972058781995932,2022-09-30,20270
261,261,8.696968342201888,2022-09-30,25212
262,262,11.453659273126114,2022-09-30,5715
263,263,7.239271684303823,2022-09-30,37025
264,264,10.605684361408764,2022-09-30,9736
265,265,9.435656202183248,2022-09-30,33573
266,266,10.448366745422565,2022-09-30,19188
267,267,10.441171909451183,2022-09-30,3034
268,268,7.935227034445122,2022-09-30,9188
269,269,11.33215871084393,2022-09-30,16436
270,270,10.696605897253038,2022-09-30,19638
271,271,10.952510532804098,2022-09-30,11851
272,272,11.346495024891256,2022-09-30,20778
273,273,4.503026712319388,2022-09-30,16623
274,274,12.03368202138144,2022-09-30,7880
275,275,2.587011872725154,2022-09-30,8872
276,276,8.030697838179897,2022-09-30,22187
277,277,8.696590309538173,2022-09-30,17315
278,278,7.332752389535585,2022-09-30,11860
279,279,13.362312787299192,2022-09-30,5904
280,280,12.076486841680028,2022-09-30,673
281,281,12.083976547980226,2022-09-30,14503
282,282,10.917707885079798,2022-09-30,21261
283,283,9.952238287356804,2022-09-30,28982
284,284,9.153501624684496,2022-09-30,13734
285,285,6.830197980119696,2022-09-30,32378
286,286,12.13338574164202,2022-09-30,32662
287,287,0.6189622823705687,2022-09-30,34530
288,288,9.546366580570254,2022-09-30,25064
289,289,9.99067606800248,2022-09-30,14104
290,290,12.908784111595786,2022-09-30,10310
291,291,2.70805020110221,2022-09-30,11051
292,292,13.231756922120343,2022-09-30,16016
293,293,9.682829534722716,2022-09-30,11174
294,294,11.386025158020187,2022-09-30,30064
295,295,11.50501311472312,2022-09-30,1972
296,296,10.922431871640937,2022-09-30,25123
297,297,14.52507498895199,2022-09-30,11194
298,298,9.531989283972344,2022-09-30,21597
299,299,4.33729074083249,2022-09-30,1831
300,300,6.847541260356673,2022-09-30,19040
301,301,9.831288779777758,2022-09-30,729
302,302,13.460530595304256,2022-09-30,31299
303,303,9.248537677010592,2022-09-30,33499
304,304,6.940644451708472,2022-09-30,7643
305,305,12.071920431664587,2022-09-30,17547
306,306,11.761742812839277,2022-09-30,6985
307,307,10.42550041513644,2022-09-30,2283
308,308,7.086239482544837,2022-09-30,492
309,309,3.894266283838887,2022-09-30,35352
310,310,12.3871914835144,2022-09-30,1240
311,311,10.837551952799943,2022-09-30,26924
312,312,10.863241600367813,2022-09-30,2106
313,313,7.334301282021508,2022-09-30,25616
314,314,11.398102950455751,2022-09-30,24312
315,315,6.611930773378177,2022-09-30,14789
316,316,8.628379583651206,2022-09-30,17580
317,317,12.15545024709423,2022-09-30,5431
318,318,9.9274198273625,2022-09-30,26175
319,319,12.371435928516537,2022-09-30,27800
320,320,9.197379440810344,2022-09-30,3424
321,321,10.560465491464337,2022-09-30,20259
322,322,1.4731598941414723,2022-09-30,14434
323,323,3.711545624612848,2022-09-30,16945
324,324,11.016834143927497,2022-09-30,18768
325,325,8.981261617136097,2022-09-30,20105
326,326,3.709172157381699,2022-09-30,10871
327,327,11.869249319284211,2022-09-30,20495
328,328,11.98904121459387,2022-09-30,34367
329,329,9.30056719886152,2022-09-30,13964
330,330,8.541961703565189,2022-09-30,20213
331,331,7.288520507806861,2022-09-30,25816
332,332,7.227930436686283,2022-09-30,35268
333,333,3.474230967345564,2022-09-30,17752
334,334,0.2203396239814755,2022-09-30,25992
335,335,11.66372126023176,2022-09-30,8285
336,336,0.0285680203170573,2022-09-30,25687
337,337,9.95745401083525,2022-09-30,21310
338,338,5.5140857883300125,2022-09-30,12979
339,339,7.989088812707066,2022-09-30,24606
